TestNotation,FigOrdering,FALSE,4,0,1.25,30,0.43,8505.92,4,0,8,4,0,163.22,5,49,0,1,113.22,0,0.5,0,0,4,2,1276.15,1,0,0,junit.framework.TestCase,0,0,1,5,0,0,4,0,1,262,0,3,1,2.33,20,0.2,4916.44,4,1,0,3,3,116.7,12,28,1,2,116.46,0,0.67,0,2,3,5,592.15,4,1,2,org.argouml.uml.diagram.ui.FigSingleLineText,0.14,0,2,7,0,0,2,0,2,141,0
TestNotationProvider,CrClassWithoutComponent,FALSE,4,0.17,1,40,0.52,11245.53,6,2,7,4,0,146.42,11,52,0,1,106.54,0,0.5,0.38,0,4,1,1559.98,1,0,0,junit.framework.TestCase,0,0,1,4,0,0,4,1,3,312,0,5,0,2.4,35,0.42,12901.19,5,0,10,5,10,80.19,31,46,1,3,112.41,0,0.75,0,1,8,5,1261.01,3,4,9,org.argouml.uml.cognitive.critics.CrUML,0,0,3,12,0,0,1,0,7,262,0
TestOsUtil,GoClassifierToCollaboration,FALSE,2,0,1,8,0.06,982.85,2,0,1,2,0,109.47,11,11,0,1,127.35,0,0.5,0,0,2,1,189.24,1,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,51,0,3,0,1.67,13,0.11,1806.12,3,0,5,3,4,108.66,15,19,1,1,126.54,0,0.5,0,0,3,2,333.42,0,3,3,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,5,0,0,0,0,4,84,0
TestPersistenceManager,GoCompositeStateToSubvertex,FALSE,3,0,1,28,0.33,9642.67,3,0,4,3,0,89.91,17,40,0,1,107.79,0,0.5,0,0,3,1,1004.57,4,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,5,214,0,3,0,1.67,13,0.11,1806.12,3,0,5,3,4,126.77,13,19,1,1,126.54,0,0.5,0,0,3,2,333.42,0,3,3,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,5,0,0,0,0,4,84,0
TestPersistenceManager,GoTransitiontoEffect,FALSE,3,0,1,28,0.33,9642.67,3,0,4,3,0,89.91,17,40,0,1,107.79,0,0.5,0,0,3,1,1004.57,4,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,5,214,0,3,0,2,17,0.15,3475.81,3,0,6,3,4,120.88,14,24,1,1,120.64,0,0.5,0,0,3,3,458.22,0,3,3,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,6,0,0,0,0,4,108,0
TestPersistenceManager,ActionGenerateProjectCode,FALSE,3,0,1,28,0.33,9642.67,3,0,4,3,0,89.91,17,40,0,1,107.79,0,0.5,0,0,3,1,1004.57,4,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,5,214,0,4,0,3.75,44,0.65,29821.43,4,0,13,4,9,59.06,31,72,2,1,101.36,0,0.5,0,1,4,7,1945.26,3,2,7,org.tigris.gef.undo.UndoableAction,0,0,1,15,0,0,2,0,14,372,0
TestPersistenceManager,GoGeneralizableElementToSpecialized,FALSE,3,0,1,28,0.33,9642.67,3,0,4,3,0,89.91,17,40,0,1,107.79,0,0.5,0,0,3,1,1004.57,4,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,5,214,0,3,0,1.67,13,0.11,1868.07,3,0,5,3,4,126.66,14,20,1,1,126.42,0,0.5,0,0,3,2,330.54,0,3,3,org.argouml.ui.explorer.rules.AbstractPerspectiveRule,0.17,0,1,5,0,0,0,0,4,84,0
TestProfileJava,FileGenerator,FALSE,2,0,1,9,0.1,1672.83,2,0,3,2,0,77.05,20,14,0,1,125.53,0,0.5,0,0,2,1,312.79,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,70,0,1,1,1,3,0.05,645.67,2,1,0,2,1,93.51,12,5,1,1,131.07,0,0,0,0,1,1,140,0,1,0,,0,1,0,1,0,1,0,0,2,35,0
TestResolvedCritic,ActionModifierLeaf,FALSE,3,0,2.33,65,1.18,72363.81,3,0,4,3,0,54.75,20,100,0,1,86.97,0,0.5,0,0,3,4,3540.66,1,0,0,junit.framework.TestCase,0,0,1,7,0,0,3,0,8,616,0,3,1,1,9,0.09,751.15,4,1,1,3,3,134.55,14,13,1,2,134.31,0,0.67,0,1,3,1,259.31,1,1,2,org.argouml.uml.diagram.ui.AbstractActionCheckBoxMenuItem,0,0,2,3,0,0,2,0,5,70,0
TestStateBodyNotationUml,CollectionUtil,FALSE,10,0.04,1.4,69,1.07,34966.19,13,3,6,10,0,81.77,64,140,0,1,113.99,0,0.5,0.3,2,0,5,3195.3,1,1,0,junit.framework.TestCase,0,0,1,14,0,0,9,0,21,653,0,3,0,1.67,10,0.08,1482.25,3,0,2,3,1,83.77,24,16,1,1,131.87,0,0,0,1,3,2,249.79,0,2,0,java.lang.Object,0,0,0,5,0,0,1,0,4,64,0
